DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
25/12/16 95,0.0340441,0.11017422,0.4944989,0.6615578,0.84714997,0.9091975,0.43280596,0.7593719,0.0470282,0.9339426,0.9476262,0.008511907,-0.010817869,0.9043864,0.99798334,-0.014262165,0.049938925,0.009718796,0.062266402,0.8959205,0.98664427,0.7724251,0.99895567,0.007291268,-0.04268084,0.9024419,0.99039686,-0.013882089,-0.050964735,0.73379064,0.9969496,0.5872823,0.28144974,0.38839456,0.8365781,0.48681882,0.5119213,0.030002676,0.66187245,0.119575284,0.41471714,-0.053349882,0.43257013,1
24/12/16 309,0.35713997,-0.3311357,0.81228375,0.6042646,0.88040274,0.91906846,0.44065434,0.8386864,-0.012265613,0.9840301,0.9517352,0.004134212,-0.04991229,0.9184742,0.9997017,-0.07069802,0.015335925,-0.06326572,0.050113637,0.82026887,0.99116707,0.7673158,0.99998486,0.033038557,-0.0985226,0.9354033,0.99385995,-0.05350247,-0.05893162,0.916326,0.99237394,0.5940696,0.27853593,0.3065942,0.91586727,0.37722975,0.5282243,0.16356902,0.6922812,0.19439156,0.46115732,-0.01821227,0.24505888,1
24/12/16 310,0.34650862,0.8029521,0.0330967,0.5842945,0.40176445,0.78017163,0.43567035,0.66384816,-0.007498527,0.9533185,0.9750546,-0.013343849,-0.024993856,0.94414806,0.99063444,-0.023659484,0.019102756,0.054287493,0.11352221,0.9841159,0.99935246,0.74496126,0.999467,0.026143275,-0.049846694,0.7941195,0.99221325,-0.002413948,0.019962873,0.5618884,0.9959867,0.2922475,0.28066972,0.68419087,0.74663055,0.6141659,0.5239122,0.07279606,0.6056687,0.089260146,0.32022253,0.028563194,0.666452,1
24/12/16 311,0.36967406,0.5401047,0.22339419,0.7910889,0.76073813,0.9844809,0.65769136,0.7602526,0.045229044,0.9233067,0.97333556,-0.002476687,-0.013046821,0.97151786,0.9995854,-0.06268892,0.04692737,-0.021336935,0.10240015,0.9906721,0.9994626,0.83326626,0.9985979,0.040728644,-0.11813242,0.90027124,0.9984386,-0.042781584,-0.002513419,0.72062284,0.9996934,0.76784855,0.38172364,0.6597226,0.8841996,0.570535,0.5340453,0.10483517,0.7248981,0.15327314,0.42314425,0.07205144,0.6286332,1
25/12/16 96,0.2118894,0.63704747,0.43784377,0.5831448,0.57651645,0.8140951,0.54056185,0.8011812,0.010409127,0.99067026,0.992286,0.003197446,-0.027386168,0.9814538,0.9996614,0.017209888,0.001877711,0.02195628,0.034856986,0.9804299,0.99958456,0.8232653,0.99997956,0.031431008,-0.016882395,0.9233031,0.99786705,-0.004555807,-0.05087308,0.73587066,0.9982325,0.18031177,0.27253377,0.57657737,0.84437627,0.6178074,0.5629199,0.06969834,0.546976,0.10989599,0.4375985,0.032284886,0.60322344,1
24/12/16 312,0.22746173,0.51502264,0.6724978,0.7117152,0.72492296,0.6477551,0.3384165,0.720636,0.021139115,0.9811721,0.9646821,-0.04393875,-0.034036245,0.7269415,0.9628848,-0.026609808,0.04491446,-0.018805446,0.044532377,0.90144277,0.98847836,0.750786,0.9999062,0.081377655,-0.05419897,0.89264107,0.97586167,-0.094195955,-0.056833364,0.79578954,0.99578357,0.3374962,0.28909665,0.49407595,0.8293049,0.610804,0.4854643,0.11449013,0.6487728,0.085201785,0.46217865,0.052819666,0.5493853,1
24/12/16 313,0.012022765,0.46491963,0.38269535,0.4790921,0.6513677,0.8483787,0.49599352,0.6841167,-0.000568953,0.95838124,0.9493777,0.010840918,-0.012969023,0.9271681,0.99663764,-0.039052192,0.045071855,0.028611505,0.00592724,0.9302794,0.99305886,0.69950724,0.9987605,0.020141957,-0.06137177,0.80985254,0.9849871,-0.029992292,-0.03206075,0.7043713,0.99689233,0.24858108,0.28031018,0.4314967,0.7701489,0.5149456,0.52668524,0.06875678,0.54462206,0.027894713,0.39553127,-0.012954555,0.4302597,1
24/12/16 314,-0.008860849,0.44747227,0.068957925,0.5782091,0.70876473,0.94016767,0.53574026,0.64466757,0.036347225,0.85864407,0.93700606,0.017742252,-0.04199616,0.9227011,0.9949722,-0.023685478,0.038218852,0.021021428,0.06541257,0.97944826,0.9982903,0.71960056,0.9947856,0.001440897,-0.015627492,0.7925501,0.9920051,-0.005405942,0.001016251,0.48251903,0.99812454,0.54388434,0.2336544,0.3776555,0.7127361,0.48497286,0.48705488,0.02325984,0.5883847,0.021496778,0.290376,0.018709064,0.44816586,1
25/12/16 97,0.10565854,0.3528835,0.24118201,0.43470138,0.59683865,0.7991126,0.4499954,0.62894315,0.009550707,0.89788663,0.92947954,0.000419557,-0.013742412,0.91564745,0.99437803,-0.012801513,0.025997613,0.039517656,-0.002726711,0.9290929,0.9931086,0.6961775,0.99614567,0.005305194,-0.0300022,0.76650816,0.9795303,-0.009524461,-0.013730927,0.58300227,0.9902903,0.32631156,0.278589,0.36012805,0.69898367,0.43134835,0.45671844,0.06266484,0.5450819,0.08230094,0.2899217,0.012897205,0.45253074,1
24/12/16 315,-0.09960364,0.5127272,0.14645214,0.79627174,0.91968435,0.9948874,0.743621,0.7951718,0.0329278,0.9005541,0.97921765,0.010991688,-0.033484623,0.9819777,0.9997801,-0.05194549,0.05801078,-0.016194014,0.07437587,0.9943024,0.99971014,0.8105192,0.9928337,0.080027334,-0.027000228,0.8624223,0.9990628,-0.03423875,-0.017859457,0.4404812,0.9999451,0.77878016,0.34179413,0.540764,0.8467769,0.5400807,0.51049626,0.012631652,0.6518288,0.1107174,0.43646017,0.017970536,0.5080409,1
24/12/16 316,0.17904535,0.6646582,0.022138357,0.74160933,0.74201673,0.9730436,0.6872166,0.7589692,0.050386142,0.93286866,0.9859169,0.015264727,-0.019703837,0.97736907,0.9990431,-0.015448071,0.087424554,0.03229963,0.06830385,0.9955961,0.9998732,0.83646935,0.99923605,0.0693588,-0.030755198,0.86427224,0.99860954,-0.049345486,-0.036248792,0.5757825,0.99967325,0.6519369,0.34013757,0.6407101,0.8414624,0.6272399,0.56726474,0.06546386,0.71518826,0.111059785,0.41188744,0.05546668,0.66552764,1
24/12/16 317,0.19082063,0.5940456,0.09214086,0.5984796,0.6172782,0.9039996,0.5107959,0.7268818,0.014117692,0.94438696,0.973016,0.005831291,-0.026439447,0.9677008,0.99805796,-0.021172589,0.052272096,0.025702102,0.10015656,0.98559004,0.99930584,0.78553706,0.9987919,0.027540147,-0.058239773,0.8600933,0.9960386,-0.002343615,-0.026392836,0.5829336,0.99702305,0.43792617,0.29215166,0.58316827,0.76294255,0.54765266,0.48323217,0.09718105,0.6103642,0.11741685,0.2821921,0.002202584,0.6444683,1
25/12/16 98,0.1607616,0.26411262,0.6221894,0.5828934,0.63257813,0.7064268,0.33260128,0.7000177,-0.010796205,0.94653386,0.9157493,0.01522024,-0.013594683,0.73994625,0.9729187,-0.005076676,0.023865335,-0.015102801,-0.009898278,0.79794025,0.97563016,0.68468195,0.99930644,0.03172093,-0.019141486,0.7618294,0.9555766,-0.02305929,-0.00702404,0.7589877,0.9920361,0.23095664,0.2372362,0.40716454,0.76735675,0.48855713,0.4736517,0.0827745,0.5414082,0.08463337,0.37328008,-0.010253216,0.3667236,1
24/12/16 318,0.16386019,0.7602291,-0.15321745,0.69098604,0.6797277,0.9708365,0.6655578,0.7407809,0.015649823,0.9493369,0.988407,0.039632834,0.026513666,0.98631614,0.9994596,-0.030383099,0.032679442,0.028289184,0.17922913,0.99533564,0.99988616,0.78402394,0.99864894,0.026605412,-0.04839914,0.86902285,0.998741,0.011217449,0.04549734,0.450891,0.9996879,0.547295,0.3275583,0.7059583,0.81710774,0.63321817,0.4739982,0.07432424,0.6681393,0.10655615,0.38371748,0.009904981,0.63202655,1
24/12/16 319,0.5493348,0.9107638,0.07483121,0.43319637,0.42969248,0.8331816,0.671381,0.8141092,0.05394711,0.9951118,0.99797696,-0.018721132,-0.006262512,0.99294925,0.9997263,-0.01241739,0.07458949,0.06180853,0.093660384,0.99640745,0.99997634,0.82875824,0.99999213,0.0440378,-0.0598653,0.90274984,0.9992641,-0.02570217,-0.02859497,0.608595,0.9986768,0.096240126,0.36812517,0.7790337,0.8582858,0.66984457,0.5511895,0.114781976,0.5968144,0.15347707,0.38446167,0.044643883,0.77917296,1
24/12/16 320,0.36064932,0.7381375,0.16084668,0.46949676,0.4761555,0.8296097,0.60671216,0.7201482,0.04974025,0.9783725,0.98981065,-0.029581426,-0.04639408,0.9870704,0.99959445,-0.042032916,0.026215341,0.004065,0.07445774,0.98521256,0.99965155,0.72308844,0.99965554,0.020186,-0.029041512,0.81718063,0.99687374,0.004888165,-0.037723605,0.5724288,0.9969361,0.13553068,0.28065553,0.61340207,0.7693991,0.5862198,0.47621125,0.087051116,0.5535177,0.100901276,0.34149626,0.051880963,0.6350763,1
25/12/16 99,0.007536173,0.45740116,-0.07254869,0.81651765,0.8320453,0.99419045,0.68395543,0.7262919,0.03886066,0.63704884,0.94400287,0.005425355,-0.04890648,0.9412809,0.9958932,-0.04225428,0.04413703,0.01358914,0.098954044,0.99604094,0.99972564,0.8146845,0.9844627,0.034989424,-0.021712944,0.7974778,0.99796534,-0.02772397,0.003156625,0.36517486,0.9998092,0.8667593,0.3305387,0.47734505,0.7588463,0.48963168,0.46932456,0.062694244,0.67010784,0.1401167,0.40605465,0.073668845,0.40570948,1
24/12/16 321,-0.08411886,0.27412018,0.59068,0.7020702,0.8875811,0.9302092,0.5450258,0.8337573,0.002116543,0.9851878,0.9796733,0.006943818,-0.044502825,0.9644177,0.99968785,-0.07324286,0.049189728,0.032452744,0.04624069,0.95157474,0.99724555,0.816313,0.99983007,-0.011016969,-0.056661583,0.9252081,0.99650335,0.02038025,-0.030822244,0.82376075,0.99971014,0.36855713,0.3023771,0.5188795,0.8813716,0.598686,0.6181255,0.046803743,0.611033,0.06901219,0.47453102,0.001030339,0.48457596,1
24/12/16 322,0.019380936,0.6170749,-0.08588405,0.8297974,0.86901766,0.9937716,0.6763734,0.7673917,0.033575904,0.7755778,0.9717096,0.002501188,-0.013180275,0.9653657,0.9981469,-0.028429406,0.0520018,0.0216623,0.09795711,0.99767345,0.999869,0.82319987,0.99500394,0.07317893,-0.06403204,0.8714437,0.9990624,-0.088355914,0.007974208,0.4608688,0.9999156,0.8490358,0.31295967,0.57136667,0.8282749,0.5831919,0.514952,0.039793525,0.68058336,0.12311628,0.4179402,0.021980297,0.59255666,1
24/12/16 323,0.15774456,0.4263844,0.39044374,0.82367575,0.8337865,0.9823026,0.6119063,0.69841,0.018641613,0.8751743,0.92984205,-0.015985344,0.028004449,0.91879565,0.99770254,-0.021704393,-0.016967079,-0.007215492,0.05732747,0.9628881,0.9950827,0.7121221,0.9921344,0.018179929,-0.00457012,0.798877,0.99510586,-0.04127428,0.068067744,0.5824131,0.99958974,0.75375754,0.3390058,0.574248,0.8022664,0.5809154,0.45992535,0.07333672,0.649255,0.061984077,0.437339,0.009944385,0.49815378,1
25/12/16 100,-0.016708458,0.27278394,0.58008146,0.5828228,0.7431888,0.72046393,0.4146347,0.67416376,0.021424655,0.93476886,0.93386096,0.016333146,-0.034685113,0.8247434,0.99305624,0.001149478,0.011129973,-0.000176355,0.020019852,0.7581481,0.9450347,0.65590185,0.99808836,0.011537965,-0.013175624,0.82392573,0.97079504,-0.002498348,-0.03671334,0.67268956,0.99445987,0.33885738,0.2202814,0.39651912,0.7651482,0.5582536,0.40611893,0.032424282,0.5647043,0.02936967,0.41997746,0.025854077,0.3876,1
24/12/16 324,0.17532805,0.22648147,0.22339754,0.5757106,0.65400803,0.91861945,0.44034067,0.65181994,0.012901919,0.87024254,0.9079653,0.014781402,-0.0422545,0.8834754,0.99337727,-0.037470825,0.030341513,0.003647191,0.02613378,0.9433508,0.99485534,0.6960526,0.9946828,0.000139556,-0.053689957,0.81047803,0.9823746,-0.004509108,-0.004428668,0.62649274,0.9895683,0.5071044,0.2346809,0.43137375,0.72364247,0.38051444,0.43107373,0.10816331,0.57237446,0.094700485,0.28749755,0.016605455,0.4539939,1
24/12/16 325,-0.1370167,0.5564769,0.175861,0.5638881,0.73711026,0.9008927,0.5710408,0.6665111,0.022710316,0.91162056,0.9510031,0.037553098,-0.002376499,0.9522488,0.9982949,-0.014335894,0.05648455,0.049571976,0.03948128,0.9473721,0.9951836,0.67398214,0.99260736,0.01698067,-0.03780507,0.7994609,0.9926115,0.007429974,0.012142989,0.4915247,0.9976105,0.33779278,0.281992,0.45372626,0.76896644,0.5329706,0.49712357,-0.006886714,0.5115462,0.03920039,0.40788093,-0.06480049,0.47872105,1
24/12/16 326,0.13715059,0.4986055,0.33186936,0.6419209,0.7939325,0.92646164,0.50219506,0.71191496,0.03194406,0.9632264,0.96910423,-0.00045644,-0.000789963,0.9640075,0.9991822,-0.062054504,0.034880154,-0.003555327,0.08152866,0.955377,0.99469405,0.74142295,0.99719125,0.008424563,-0.04815147,0.8854472,0.9942035,-0.032688726,-0.013188485,0.68162966,0.9982601,0.48024815,0.34998688,0.5357125,0.81734735,0.5708458,0.552361,0.08605757,0.65977985,0.09035331,0.39057565,0.004216037,0.5529869,1
25/12/16 101,0.070541166,0.45375788,0.4684658,0.56334746,0.7116602,0.8639274,0.4711298,0.73618406,-0.062205054,0.97934055,0.9763674,0.053347137,0.023954706,0.95363814,0.9990608,-0.036090836,0.023894131,-0.00672883,0.044502567,0.95730525,0.99783885,0.8105479,0.99992585,0.016762175,-0.08330251,0.9022607,0.99520165,-0.003815277,-0.030218884,0.7893942,0.99792004,0.32154128,0.28512165,0.46304998,0.8434132,0.61654305,0.50866556,0.06850547,0.65825105,0.084919155,0.42253903,0.010426485,0.55410224,1
24/12/16 327,0.10896058,0.42412424,0.4394185,0.49328938,0.69827884,0.8677872,0.60596275,0.72489697,0.025830943,0.9731448,0.97653115,0.009519349,-0.001283582,0.9754872,0.99960387,-0.028760707,0.05409473,-0.008348106,0.00464682,0.9492582,0.99720263,0.72371393,0.99937785,0.055753503,-0.038328376,0.8719566,0.99578565,0.000917156,-0.037748184,0.7118869,0.9970742,0.24927123,0.27437016,0.48209208,0.8091508,0.5474415,0.50067717,0.03570249,0.5978828,0.077779636,0.42543542,-0.002928968,0.52343357,1
24/12/16 328,0.89003354,0.707621,0.04400731,0.47124755,-0.07189951,0.74298435,0.42352661,0.72987247,0.013774317,0.9908124,0.99488956,-0.028190434,0.003817882,0.93990725,0.9988164,-0.04742782,0.04534377,0.07374635,0.028906556,0.9847605,0.9999157,0.68004227,0.99999726,0.009535826,-0.06824887,0.9467179,0.9983659,-0.042208135,-0.090221,0.5878658,0.73588854,0.4234076,0.4173602,0.504511,0.8272214,0.555843,0.49531308,0.20333414,0.5822981,0.18951817,0.4512907,0.2186736,0.49216387,1
24/12/16 329,-0.028542552,0.37569585,0.30866456,0.7195001,0.8957108,0.9892282,0.63163716,0.8070443,-0.000300355,0.9640169,0.98165256,0.002380435,-0.036146376,0.9844217,0.999893,-0.050163,0.108254746,-0.013809994,0.069894224,0.9845647,0.9993197,0.79423034,0.99888676,-0.005693199,-0.11123262,0.93525493,0.99892026,-0.020088563,-0.01317368,0.74295074,0.9997759,0.68096995,0.30537528,0.510279,0.8910855,0.52953905,0.5611988,0.046865664,0.73577285,0.054884464,0.4042078,-0.03537518,0.49805433,1
25/12/16 102,0.004243097,0.40670472,0.69142294,0.608618,0.6777938,0.6783272,0.48222697,0.66354096,-0.016903402,0.9725761,0.9405632,-0.010275719,-0.06223468,0.8786691,0.9963108,-0.054654147,0.030980108,0.000382036,0.000680045,0.77101827,0.9693643,0.68718916,0.9995584,0.019444708,-0.026556507,0.8034187,0.9761298,0.030729491,0.043134604,0.7279202,0.9979956,0.08824678,0.28159425,0.43426076,0.7965143,0.5734773,0.42739564,0.040153828,0.532969,0.015935905,0.46678007,0.061405163,0.36842692,1
24/12/16 330,0.03279114,0.65175754,0.24770549,0.61727047,0.7265563,0.84783256,0.52642673,0.6886806,-0.008577079,0.9366091,0.9559997,0.003849782,0.005682821,0.918807,0.99361813,-0.009401648,0.026156843,0.031314455,0.039015144,0.9525019,0.9960408,0.6841701,0.9976587,0.039084937,-0.05227724,0.8486836,0.99031234,-0.015866721,-0.018824155,0.6420113,0.99805117,0.4301709,0.35589454,0.5843287,0.7833108,0.6272249,0.53387755,0.05329089,0.6310949,0.08698011,0.4453673,-0.007566421,0.60568845,1
24/12/16 331,0.10631344,0.19766293,0.53909224,0.5065407,0.7717852,0.85314596,0.49084476,0.7495948,0.009316942,0.9732205,0.9710401,0.0218921,-0.03396695,0.9496024,0.99930894,-0.02312854,0.033486113,-0.015803764,0.032981988,0.9063141,0.99317527,0.7665791,0.9996787,0.046912566,-0.0723558,0.90084845,0.99053496,-0.05680274,-0.04274591,0.79595107,0.99609435,0.38123804,0.34745646,0.41437638,0.84254813,0.44993147,0.5212586,0.11743552,0.6190308,0.08922243,0.4271122,-0.018201526,0.41219175,1
24/12/16 332,-0.06523892,0.5631407,0.39290202,0.5672843,0.82780004,0.87756956,0.6190498,0.7844318,-0.015159682,0.97775674,0.9861224,0.010063364,-0.011315435,0.9764199,0.99960744,0.011688964,0.04699178,0.04045188,0.05704468,0.9604423,0.99781394,0.74855477,0.9995335,0.031767577,-0.045114364,0.90157276,0.99639493,-0.009384552,-0.063262284,0.62660724,0.9992798,0.23041253,0.3278913,0.5590412,0.84389263,0.54575837,0.48792714,0.018094387,0.5911874,0.092671685,0.40564972,-0.006517355,0.5612924,1
25/12/16 103,0.17128608,0.6582601,0.06818527,0.49627066,0.6412833,0.90520096,0.6619237,0.6852804,0.026962003,0.95208275,0.97886753,-0.005934251,-0.020418067,0.9770222,0.99865735,0.014917976,0.037060536,0.10823044,0.08613353,0.98550457,0.99946547,0.7338184,0.99910116,0.035239134,-0.021607077,0.8125389,0.9967172,-0.018626561,-0.019939346,0.49043053,0.99829644,0.31633934,0.29112723,0.57883626,0.7469551,0.483288,0.47163495,0.00579425,0.5872685,0.103134036,0.3297983,0.019213198,0.5622049,1
24/12/16 333,0.1452737,0.3385877,0.71295035,0.6390432,0.7502185,0.70841575,0.43491682,0.6940489,0.05522762,0.9791122,0.9590146,0.003897136,-0.050529502,0.84962887,0.99630314,0.019074881,0.04483233,-0.05135728,0.012670972,0.7788801,0.96219325,0.649826,0.9997347,0.05577379,0.00148414,0.8616598,0.9812361,0.010193804,0.01933479,0.8015266,0.99644214,0.24288963,0.2545516,0.4695972,0.84601486,0.5497477,0.42672464,0.10549936,0.5702821,0.07624281,0.4782731,-0.013455272,0.44961485,1
24/12/16 334,-0.009780886,0.2564069,0.46121293,0.5910428,0.8522245,0.9058313,0.551581,0.7251819,0.033478215,0.94495475,0.95047086,0.005875655,-0.050774436,0.9344087,0.9992079,0.005600104,0.098748215,0.023604209,0.10354351,0.89783704,0.9850047,0.6419321,0.99638057,0.031891175,-0.024826419,0.8416885,0.9897309,-0.000898929,-0.03632427,0.69815403,0.99859375,0.46466994,0.25256446,0.4836355,0.8466593,0.48195124,0.4823384,0.026672002,0.56675893,0.04710114,0.4191741,-0.06089114,0.48763674,1
24/12/16 335,0.79057854,0.72380334,0.37340736,0.3908386,0.1476554,0.6650889,0.4242093,0.7423628,-0.003447977,0.99308,0.994346,0.002707645,-0.012236342,0.947643,0.9984032,-0.040241767,0.071397476,0.011908474,0.033483468,0.9801781,0.9998158,0.72071856,0.99999666,0.029399088,-0.06350134,0.92547256,0.9966017,0.008931806,-0.050366037,0.75705844,0.9328112,0.2567145,0.4387405,0.5567546,0.86898035,0.65309936,0.5275437,0.1309099,0.61101377,0.14874089,0.44534898,0.08336654,0.5425886,1
25/12/16 104,0.27480307,0.8447388,0.50393313,0.66253436,0.3843245,0.5667246,0.48741245,0.83554745,0.01751984,0.9940741,0.9935008,0.000988518,-0.03012182,0.9560984,0.997056,-0.05258555,0.058119077,0.028293084,0.023026224,0.9855522,0.99974537,0.86064565,0.9999977,0.08249467,-0.042822886,0.9351889,0.99780387,0.06717043,-0.028428854,0.8011587,0.9987669,0.10776182,0.34860986,0.68200076,0.88408214,0.7811179,0.58846194,0.1127429,0.6149273,0.088538565,0.49329033,0.051465113,0.75104094,1
24/12/16 336,-0.013688906,0.6791383,0.11072894,0.5841358,0.83104753,0.94949496,0.69968253,0.78857315,0.000339827,0.9751772,0.9909651,-0.006958977,-0.015956687,0.9910297,0.9998449,0.000256925,0.026514249,0.06965787,0.13295934,0.9903432,0.9997644,0.7845312,0.9994944,0.016938588,-0.042823784,0.8977773,0.99878705,-0.02368569,-0.05061263,0.45802128,0.99969596,0.34530023,0.32837516,0.6373558,0.8157081,0.5044315,0.4968629,0.07037371,0.610465,0.0768962,0.34744632,0.022907937,0.59499854,1
24/12/16 337,0.36086082,0.61012936,0.34858915,0.43580693,0.36391428,0.7237566,0.57789326,0.73745596,-0.016250566,0.9719821,0.97358835,0.042379048,-0.0083431,0.9665475,0.99907124,-0.04441798,0.04556699,0.023482474,0.025032012,0.9696779,0.9990636,0.76981664,0.99988115,0.050532546,-0.03622471,0.82909435,0.99358165,-0.001150334,0.000534717,0.7648743,0.99455,0.1954818,0.3799036,0.52524406,0.82482535,0.57286346,0.47702882,0.12835814,0.6041087,0.087227955,0.45652527,0.04328975,0.6321467,1
24/12/16 338,-0.0752006,0.5209616,0.69590366,0.7490898,0.92638296,0.9100032,0.56124246,0.7223077,0.05575997,0.9762785,0.9671306,-0.013807336,-0.06318845,0.9216386,0.9993026,0.015408784,0.09843107,-0.01498408,0.09033653,0.8458492,0.96426195,0.63625497,0.99807054,0.06305023,-0.03320353,0.8720283,0.9925895,-0.02580855,-0.045795687,0.73518324,0.99979097,0.42203367,0.31064814,0.6068777,0.90322083,0.58208436,0.5152917,0.10682478,0.53242296,0.01745977,0.5487555,-0.06912103,0.44149053,1
25/12/16 105,0.053140275,0.6545812,0.429727,0.71911097,0.721272,0.92615473,0.56825894,0.7615785,-0.009494967,0.983897,0.98329747,0.014678312,0.0271557,0.98009104,0.9997354,-0.004647595,-0.003856114,-0.003711639,0.07479096,0.97933656,0.9992386,0.84338295,0.9999006,0.046071555,-0.12165852,0.9166936,0.9978589,-0.008171348,0.02504003,0.80152065,0.9994634,0.48052692,0.29482248,0.5975323,0.8806719,0.70640814,0.5587455,0.04933575,0.7364069,0.09845214,0.5318253,-0.035608005,0.62256926,1
24/12/16 339,0.82897896,0.73593163,0.19263503,0.4319271,0.026486427,0.52276963,0.38315773,0.7047849,0.007161203,0.9892218,0.9921024,-0.035987668,0.002092016,0.8916402,0.99467814,-0.042968698,0.07747648,-0.02199885,-0.015529456,0.97355735,0.9997196,0.6688612,0.99999243,0.012366443,-0.032846775,0.90911204,0.99527085,0.006342632,-0.056428112,0.61638457,0.7761576,0.32016873,0.3883815,0.54507524,0.810554,0.58856404,0.49858013,0.14153944,0.5723763,0.111572,0.43576545,0.09842872,0.5321126,1
24/12/16 340,0.19923225,0.86886626,0.017502654,0.57116383,0.6283687,0.89593554,0.66799486,0.7933578,0.008835034,0.980146,0.9935449,-0.002708924,-0.013559142,0.98552305,0.998896,-0.023978792,0.054312225,0.0671883,0.08252185,0.9939685,0.99992067,0.8267227,0.9998798,0.04595404,-0.07181259,0.8841838,0.9983531,0.025533136,-0.007692542,0.6126184,0.99952126,0.31080523,0.38541126,0.71734154,0.82707787,0.6443027,0.57879496,0.07459712,0.6036037,0.1482825,0.45805505,0.02174844,0.7120788,1
24/12/16 341,0.5380779,-0.36599723,0.9732138,0.8074554,0.9588456,0.9683856,0.48249608,0.87006396,0.052230928,0.99853486,0.9879413,0.034024116,-0.11350734,0.83872557,0.99993855,-0.013148291,0.15015021,0.039334968,0.3460646,0.16692598,0.82383627,0.7030511,0.99999475,-0.09719324,-0.08147952,0.93571985,0.99138373,-0.062767066,-0.0708221,0.94768685,0.99969476,0.47071776,0.39119965,0.4656155,0.9750037,0.50437355,0.4376747,0.11411233,0.5869183,0.13061698,0.556589,0.09492411,0.044740774,1
25/12/16 106,0.0600641,0.4696593,0.6453065,0.5134184,0.72151595,0.68710303,0.46098068,0.7758774,-0.038314056,0.9828685,0.9764312,0.010857108,-0.024937505,0.93952006,0.9984298,-0.037597463,0.019814359,-0.010094865,0.010578938,0.92243797,0.99497193,0.74210894,0.9998571,0.05556081,-0.013410296,0.8926339,0.9898707,0.021986349,-0.015690926,0.7768877,0.998331,0.06256047,0.25637665,0.512583,0.8437394,0.5531849,0.48312497,0.13717422,0.55712783,0.10501261,0.4490921,-0.021925839,0.5489364,1
24/12/16 342,0.32052553,0.7483522,0.21053934,0.57789105,0.43623242,0.7767736,0.520787,0.7241903,-0.003041703,0.9664967,0.98412186,-0.015243758,0.016708197,0.96830374,0.99789125,-0.005247339,0.023629572,0.008537115,0.05068638,0.98209167,0.9992572,0.79371595,0.999655,0.044534605,-0.05476772,0.8137748,0.9955329,-0.045091875,-0.042149875,0.70383734,0.997575,0.32371628,0.30643722,0.6180429,0.7796221,0.66704917,0.5272365,0.046923377,0.60917825,0.11985548,0.36177433,0.054137573,0.6599619,1
24/12/16 343,-0.020249726,0.19245726,0.8840919,0.7199334,0.92806864,0.8901589,0.5323048,0.7984193,0.08989893,0.9930494,0.978472,0.006373695,-0.114682116,0.895063,0.999699,0.023024244,0.1072911,-0.03104346,0.054202296,0.6046164,0.94039273,0.7821189,0.99993575,-0.020185955,-0.033197507,0.9124136,0.99124765,0.07844519,-0.004259124,0.8811499,0.9998805,0.24611506,0.24685776,0.4733217,0.93025357,0.5354507,0.48752424,0.060298905,0.6304111,0.024419352,0.50148356,0.002345001,0.38533416,1
24/12/16 344,0.58614796,-0.53464603,0.89006734,0.49643332,0.89935577,0.9603373,0.4285562,0.8378261,0.025876712,0.9928505,0.9760511,0.041976154,-0.0670962,0.93746954,0.99994487,-0.019719275,0.08275905,0.006653106,0.15612759,0.53063136,0.9611232,0.7230223,0.9999652,0.004549981,-0.050723877,0.9304054,0.9916224,-0.058625378,-0.061517082,0.9400573,0.9951132,0.5531488,0.31259573,0.40638196,0.9325719,0.31789476,0.49325752,0.1561608,0.65257686,0.16040182,0.49747738,0.055179615,0.07923361,1
25/12/16 107,0.5711703,0.39988458,0.6172875,0.45205462,0.51822245,0.63791925,0.3402098,0.7746006,0.005417059,0.9912429,0.9889267,0.022747172,-0.090732,0.9151212,0.9971581,-0.05547686,0.054522935,-0.001044824,-0.018982856,0.94804776,0.9990583,0.7668979,0.99999493,0.05147759,-0.07225448,0.9342917,0.9930235,0.007267986,-0.090140164,0.84672695,0.97525066,0.28961384,0.370292,0.46062046,0.8678942,0.5912525,0.51102036,0.14680558,0.57919306,0.116732486,0.40556806,0.050549295,0.57318014,1
24/12/16 345,0.065668024,0.21554656,0.7677284,0.7236898,0.92055553,0.9286543,0.5213315,0.761793,0.057481833,0.97726166,0.9645569,0.029848311,-0.069333,0.92948604,0.9995921,0.018556913,0.050438486,-0.009289117,0.06742078,0.7639971,0.9510464,0.7147807,0.9993116,0.00777652,-0.039210662,0.8968571,0.9923799,-0.017341157,-0.034047402,0.8054714,0.99949145,0.4741347,0.27535063,0.49753714,0.9062356,0.5769917,0.4551319,0.050733667,0.597402,0.047881097,0.49305964,-0.053826652,0.37498662,1
