L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422
0.35736585,-0.24835335,0.881671,0.6972119,0.9107093,0.9393308,0.43163678,0.8744934,0.99380994,0.012096036,0.9413717,-0.016385296,-0.038307253,0.8080119,0.82747614,0.05877274,0.94567555,-0.071984686,0.94159067,0.4995768,0.31555158,0.42855293,0.9378894,0.45020762,0.5628752,0.17250766,0.7224565,0.14605315,0.51985675,0.038339555,0.32498875
0.047180604,0.48819882,0.28108686,0.5140229,0.7287112,0.894208,0.5047108,0.6410081,0.93248445,0.03001128,0.9422642,-0.07316825,0.054962188,0.92853594,0.6522582,0.001155117,0.79861933,0.010348306,0.6136705,0.26574898,0.27187493,0.4793352,0.68980646,0.44492683,0.46815768,0.08510879,0.5550967,0.08792881,0.3512209,-0.008446883,0.40287772
0.29780805,-0.39480424,0.87583214,0.58035624,0.95009637,0.96160376,0.41849744,0.82639754,0.9933228,0.06769505,0.9302728,-0.030940987,0.06291593,0.6970933,0.6964472,-0.013104598,0.9453255,-0.09531209,0.9237186,0.58324957,0.28348592,0.35022354,0.9340239,0.43233785,0.5844588,0.109467946,0.6418375,0.14933163,0.49216628,-0.038695663,0.11551993
0.13288558,0.6531513,0.14500576,0.6921633,0.7782441,0.9552903,0.5537083,0.7688486,0.9252034,0.020011222,0.95956904,-0.010775235,0.05734537,0.9837227,0.7913016,0.018080583,0.8492385,-0.00504588,0.60905445,0.5840026,0.363711,0.56284964,0.7266504,0.57199216,0.5627121,0.09629989,0.6285589,0.048074365,0.39036527,0.07615127,0.54389614
0.26500636,0.09812725,0.9128674,0.7388326,0.91964257,0.86811024,0.4408949,0.7458471,0.99211824,0.004733782,0.7610983,-0.021180537,-0.03410232,0.3590299,0.6708103,-0.03559477,0.905529,-0.062560745,0.87558925,0.30599648,0.26874217,0.5243554,0.92102927,0.4728132,0.4063755,0.118108526,0.49443,0.07771892,0.5029052,0.002103466,0.2622857
-0.10149469,0.5129506,0.1356017,0.60817266,0.8100043,0.9589924,0.60853535,0.6044314,0.9001247,0.030038202,0.9657196,-0.005268451,0.061320856,0.95299864,0.6001514,0.027331838,0.7991081,-0.002760413,0.43392223,0.42460608,0.27386156,0.48676878,0.74296457,0.43201795,0.43403235,0.030251615,0.5953219,0.0648694,0.3432675,0.010155373,0.3997946
0.18894525,0.79429513,0.07309829,0.6368242,0.58843726,0.9222447,0.6461245,0.7265273,0.93699366,0.029859856,0.9780234,-0.023588112,0.08684084,0.9887933,0.7661778,0.044996217,0.8029677,-0.024265837,0.45431954,0.4394978,0.3155453,0.6537936,0.7625155,0.6471366,0.45757294,0.10728227,0.63415015,0.11590419,0.38645166,-0.006225975,0.6576206
-0.09064948,0.23877695,0.48743764,0.74368286,0.93304193,0.9789003,0.63168997,0.8955105,0.98792565,0.019759418,0.9862902,0.010048253,-0.041063208,0.9801018,0.87130964,0.016722789,0.9704374,0.006352455,0.803241,0.64401966,0.3377429,0.48474497,0.9326767,0.59907174,0.62650234,0.072021015,0.7410272,0.15834188,0.46533987,0.010676968,0.49674246
0.28923756,0.6236493,0.36663923,0.58427787,0.7341867,0.96234363,0.7124478,0.76576746,0.98446256,0.03805449,0.99502987,-0.050042823,0.026612937,0.97860724,0.7720326,0.045417123,0.8932942,0.053448167,0.703397,0.28449735,0.31507957,0.6158116,0.8624149,0.5873089,0.6035692,0.064356945,0.684997,0.060653143,0.50547904,-0.01751863,0.5664898
0.16703176,0.5565294,0.2558359,0.5244348,0.4996663,0.69648623,0.36606383,0.60686946,0.92055327,0.007950557,0.87498707,-0.034401115,0.021664627,0.91526824,0.66533905,0.036403805,0.7822079,-0.006114781,0.6438082,0.28257185,0.24972083,0.49752682,0.71866304,0.5352117,0.43195313,0.094107516,0.5526215,0.088782296,0.35456142,-0.000458821,0.5178543
0.17122877,0.6198187,-0.06361328,0.62379795,0.5432162,0.9459796,0.5961187,0.60820925,0.8317716,0.020860167,0.9542682,-0.028111001,0.08205516,0.97898644,0.6648892,0.040987138,0.71576464,0.025305638,0.4613532,0.4612421,0.28761172,0.5549513,0.70623976,0.5068683,0.42011335,0.047566827,0.5805359,0.1024947,0.35146698,0.026766222,0.55248964
0.17697182,-0.08213351,0.74328727,0.6382926,0.87348366,0.93716776,0.32614666,0.76359963,0.9654918,-0.000333038,0.828859,-0.02412896,-0.03936483,0.587675,0.6731447,0.005125298,0.8730063,-0.031235589,0.81988627,0.5270069,0.26553148,0.4061964,0.87754005,0.4185955,0.449069,0.11212929,0.5454086,0.026389474,0.38865328,0.009648419,0.15871349
0.1618973,0.7002214,0.31260422,0.4647466,0.504816,0.6843675,0.51327693,0.7241342,0.97330236,0.018422095,0.95044416,-0.016356219,0.034565203,0.9605742,0.7534706,-0.005135814,0.82636243,-0.000931027,0.6989478,0.060783215,0.312965,0.5797843,0.77407384,0.58294934,0.46244034,0.13340291,0.52193,0.09854742,0.3977265,0.031781014,0.64703876
0.4243625,0.19527568,0.9669627,0.8989643,0.98108274,0.98896986,0.6206965,0.8635347,0.99529314,0.053810704,0.8048599,0.032166954,0.046182208,0.56669027,0.73158735,0.003697627,0.83653617,-0.025834072,0.9215352,0.70736426,0.24857111,0.6516236,0.9736329,0.6274221,0.51200086,0.18488432,0.58559495,0.11157427,0.65981853,0.099731535,0.15514915
-0.12305467,0.50886357,0.21518512,0.6564644,0.80499357,0.92686385,0.540255,0.7030087,0.93891853,-0.013965026,0.9669356,-0.03201546,0.022681516,0.9549819,0.7481386,0.03151346,0.8868858,0.030197397,0.5847553,0.45471737,0.24527954,0.465086,0.8115384,0.55876,0.5290301,0.046981044,0.6283272,0.09773007,0.3399812,-0.05741659,0.4743759
0.27899972,0.554794,0.5461489,0.5282439,0.65489584,0.7293616,0.5058632,0.7221031,0.9805934,0.04755205,0.95536274,-0.044304658,-0.015625678,0.9131962,0.7411321,0.06515212,0.86489046,0.005051411,0.7697112,0.22742662,0.32054323,0.5303707,0.85775197,0.5820314,0.49956566,0.09658742,0.5511217,0.09305981,0.48316455,-0.010079331,0.58125246
0.08904593,0.5768914,0.16736059,0.6461239,0.77258253,0.932849,0.56984156,0.8022966,0.96727127,0.003280035,0.98271114,0.010233663,0.043780874,0.99034476,0.8592244,0.043531563,0.92688733,-0.000530022,0.6166614,0.51806676,0.34062693,0.58762354,0.8564041,0.6246638,0.57695335,0.08597429,0.64556843,0.09939128,0.32647356,0.008325651,0.65462637
0.049222533,0.73874927,0.014280351,0.655407,0.74071884,0.92893076,0.62934285,0.7331522,0.96010906,-0.012519429,0.98104143,0.034239464,0.04831593,0.9904964,0.78160566,0.03736098,0.87762636,0.01400486,0.51387477,0.4099031,0.36630392,0.64878887,0.8009447,0.59265274,0.54422325,0.0754889,0.6161207,0.09080264,0.3923611,-0.000594975,0.61759144
0.33893812,0.55717266,0.45750445,0.49048236,0.5354801,0.55883074,0.3704018,0.595023,0.97683936,0.006680532,0.9339458,-0.04448179,0.028122887,0.9143538,0.660309,0.08241307,0.8429385,0.020981478,0.7140398,0.16027999,0.29591012,0.5676648,0.7493357,0.5453531,0.499804,0.08214811,0.52724856,0.1128805,0.41440567,-0.026479982,0.5177743
0.72887295,0.9142065,0.12766239,0.50902736,0.20904234,0.75099814,0.5137516,0.794758,0.9957637,-0.013248829,0.99281585,-0.023789546,0.048848294,0.9978443,0.80389166,0.032245077,0.9050204,-0.049211193,0.6522878,0.19375719,0.3439154,0.7922284,0.8595269,0.73881435,0.5900981,0.12624489,0.62300855,0.1399294,0.31452632,0.10624701,0.8040336
0.08523913,0.4886776,0.764799,0.7350877,0.7573797,0.65950924,0.41332024,0.7464113,0.98100895,-0.014093936,0.75361663,-0.033638645,0.009433912,0.8133848,0.7578581,0.065351315,0.8232759,-0.003064312,0.8342678,0.21210025,0.28655827,0.5116075,0.8491284,0.6074724,0.46457905,0.11635668,0.6207807,0.067836404,0.48435938,0.04182682,0.47812045
0.177472,0.28073776,0.48850164,0.56678313,0.82792675,0.94603425,0.63434577,0.8264569,0.9798141,0.01951782,0.98981297,-0.03560364,-0.029043771,0.959614,0.834223,0.031932805,0.9356855,-0.03217766,0.78148377,0.4046961,0.30184683,0.5194762,0.8770087,0.54593563,0.5575578,0.022884723,0.63614964,0.10944643,0.38533452,-0.040378388,0.59924763
0.37132105,0.6232132,0.39321473,0.36694315,0.37918097,0.6783611,0.53591835,0.7498501,0.9825329,0.027615467,0.9786045,-0.008144337,0.041930616,0.98121196,0.7910064,0.047829166,0.84490895,-0.006479994,0.7552955,0.16650838,0.29580003,0.546109,0.82555103,0.5951679,0.47693545,0.07045623,0.57768947,0.12922324,0.38707292,0.009445933,0.65845716
1.283340096,4.746479988,3.648244143,3.806056499,1.804723263,5.5,4.342054844,97.92811584,97.94750977,0,0,0,0,50.61077118,35.40038681,0,30.0916214,0,64.88032532,2.974570036,34.08449554,29.73379135,70.29159546,29.6923542,85.82804871,19.54995537,80.82667542,19.44284821,69.14791107,32.18525314,31.28525352
1.223882556,4.892485619,3.230368137,3.884035587,2.137404442,5.5,4.268082619,97.77920532,97.79855347,0,0,0,0,51.19886398,35.3671608,0,30.35005188,0,64.23387909,2.974641562,34.16479492,29.84843254,69.13819122,29.80609894,84.76026154,19.52008247,80.85577393,19.41126442,68.27744293,32.30083084,31.40082932
1.179490805,4.938363552,3.011283875,3.52576685,2.435366154,5.5,3.983739376,99.39060211,99.41042328,0,37.64495468,0,0,50.81721878,35.33932495,0,30.55947495,0,62.34155273,2.973862171,33.29353714,28.74262047,86.11060333,28.82254982,84.54605103,18.66954041,80.05471802,18.55932808,66.73833466,31.64685822,30.74685669
1.013094664,4.664669514,3.406917572,3.292533398,2.583876848,5.495837688,3.389830351,98.67982483,98.69943237,0,36.58880615,0,0,50.61106873,35.16160583,0,30.52264214,0,66.08530426,2.974207401,33.6784668,28.66531372,87.97014618,28.73930931,84.87472534,19.03173256,80.72554779,18.92176628,67.22247314,31.56754684,30.66754723
0.913185775,4.445156574,3.855729342,3.264014721,2.828811169,5.5,3.378375053,97.57479858,97.59408569,0,35.06679916,0,0,49.84119415,34.32308578,0,29.5443573,0,70.65372467,2.97473979,34.27496338,28.66829109,90.65325928,28.73471069,86.3875885,19.89730072,83.02167511,19.79377365,71.2434082,31.56025887,30.66025925
0.920448422,4.299565792,4.37746048,3.622073174,3.39238596,5.5,3.928672791,97.28850555,97.30770874,0,33.78420258,0,0,48.97090912,34.02344513,0,28.92469788,0,72.43090057,2.974876881,34.42910004,28.63214302,92.77399445,28.69274139,88.01069641,20.23766136,83.86162567,20.13811874,73.50582886,31.50356102,30.6035614
0.953233659,4.195421219,4.947893143,4.223222256,4.008975983,5.5,4.782842159,96.59922791,96.6182251,0,33.50694656,0,0,48.28755188,0,0,29.89739037,0,77.41680145,2.975205421,34.79955673,28.61672592,93.21269226,28.67681694,89.26957703,26.77355003,64.56156921,26.66771889,76.99656677,31.50424767,30.60424805
1.250658631,4.50459671,5.206167221,4.135367393,3.525558472,5.293583393,4.027141571,93.89481354,93.9130249,0,0,0,0,0,0,0,0,0,66.2564621,2.976475716,36.24391174,32.54020309,77.05490112,32.54020309,69.49978638,30.73614693,64.73685455,30.73614693,60.5512085,34.80906677,33.90906906
1.637951255,5.201900959,5.046659946,3.411082029,3.203237057,5.051630974,3.077541828,93.17398071,93.19197845,0,0,0,0,0,0,0,0,0,65.5063858,2.976809263,36.62640381,33.17417145,76.64253998,33.17417145,68.78912354,31.24080276,64.33447266,31.24080276,60.01499939,35.43930435,34.53930283
2.138949633,5.347616673,4.867465496,3.176092863,2.857944489,5.003528595,2.845591784,89.00182343,89.01863098,0,0,0,0,48.08073807,0,0,32.1759491,0,0,2.978695631,38.81933594,28.4991188,76.31775665,28.46143532,89.43492126,30.6214962,64.07808685,30.50024605,73.14989471,42.3793602,29.86137199
2.641725302,4.839114666,4.67746973,4.040313244,2.537436008,5.443532944,4.023049355,88.86332703,88.88009644,0,0,0,0,47.93420029,0,0,32.33905411,0,0,2.978757143,38.89149857,28.00103951,75.87540436,27.96356964,89.20536041,30.87390518,63.28959274,30.75151253,72.81995392,42.57018661,29.36232185
3.163632154,4.533052444,4.470563412,4.160159111,2.097396135,5.441604137,4.693106174,87.22637939,87.24268341,0,0,0,0,0,0,0,0,0,0,2.979475975,39.74151993,29.53305244,74.65411377,29.53305244,67.72557068,34.9958992,62.74398804,34.9958992,59.62554932,44.075634,30.72305298
3.750579596,4.533053875,4.204246044,3.15371871,1.633948445,5.138850689,3.307467937,87.78878021,87.80525208,0,0,0,0,0,0,0,0,0,0,2.979230404,39.45011902,29.53305435,73.29598236,29.53305435,64.57013702,34.97863388,61.5056076,34.97863388,57.58750916,43.84393311,30.72305298
4.139838219,4.124128342,3.884632826,3.182842016,1.93646729,4.924677372,2.238990545,91.41890717,91.43640137,0,0,0,0,49.55550766,35.97137833,0,31.43072128,0,0,2.97761178,37.55325699,27.16925621,71.93945313,27.12940598,85.33113098,22.99675941,83.27194214,22.8806572,68.12890625,41.04999542,28.54142189
4.352013588,3.59920764,3.520638466,3.395909786,2.474998474,5.161030293,2.580318213,92.20440674,92.22212982,0,0,0,0,49.71996307,36.26818848,0,31.51365662,0,0,2.977254152,37.13921356,26.63230324,70.33477783,26.59220695,84.47645569,22.60911369,82.3540802,22.49244308,67.45568085,40.6812439,28.00559044
4.493801594,3.072217703,3.108960867,3.355295658,2.824318886,5.329789162,2.627403259,113.5511627,0,0,0,0,0,49.39286041,35.68695831,0,31.4199028,0,0,2.990735769,25.44890976,26.12920952,70.46483612,26.08959961,84.60345459,21.82215881,82.60102844,21.70613098,66.99149323,38.06446457,27.50026894
4.308763027,2.375183344,3.130141735,3.376672268,3.218111277,5.443128109,2.492072582,112.6981583,0,0,34.38381195,0,0,47.76975632,35.41574097,0,31.29972458,0,0,2.990864277,25.93304825,22.28693008,85.43184662,22.35257912,83.89363098,22.29885674,83.55335236,22.18364906,67.88018799,38.39754105,24.04437447
4.210634708,1.506475687,3.516517162,3.438136339,3.701158762,5.5,2.839937449,114.0571823,0,0,33.61065674,0,0,47.65459824,35.61089325,0,31.00646973,0,0,2.990658998,25.1611042,21.52183914,85.94843292,21.58341026,83.33315277,21.61868858,82.53003693,21.50547409,68.19590759,37.75008774,23.2657795
4.021248817,0.64685607,3.912066936,3.349310875,3.987244129,5.5,2.79835248,113.3918991,0,0,32.95325851,0,0,47.3111763,35.41297913,0,30.72356606,0,0,2.99075985,25.53940201,20.77661896,86.2666626,20.83514023,83.2024231,22.03172302,83.28883362,21.92041206,69.55639648,38.00286484,22.50668716
3.674627781,0.617997468,4.345443726,3.349857092,3.404067039,5.5,3.141140699,117.783844,0,0,35.49123383,0,0,49.30604172,0,0,31.65261269,0,95.30431366,2.990086079,23.02747345,25.11652374,86.36717224,25.18614388,83.8660202,26.4924469,61.81194687,26.37482262,70.85806274,28.15895081,27.25895119
3.283383608,0.72054708,4.718525887,3.20562315,2.574285984,5.5,3.491323233,119.1601105,0,0,34.57818985,0,0,49.30578232,0,0,31.76956749,0,88.92203522,2.98987031,22.23335648,25.15942192,87.97685242,25.22390175,83.90422821,25.65516663,61.01333618,25.53673553,69.61378479,28.14467621,27.24467659
2.858128071,0.765283108,5.138688564,3.116197586,1.748630762,5.5,3.537381172,119.001564,0,0,35.05393982,0,0,49.32012939,0,0,31.88221359,0,88.94656372,2.989895344,22.32500839,25.19204712,87.19891357,25.25917053,83.91207886,25.64107704,58.69814682,25.52186584,69.20552063,28.18536186,27.28536224
2.395145416,0.90369457,5.090425014,3.058025122,1.60403502,5.5,3.357019901,121.1037216,0,0,0,0,0,49.74139786,35.09126282,0,30.20757675,0,72.82401276,2.989562273,21.10630035,26.15092278,70.49898529,26.11079407,83.95345306,17.71176338,79.52616119,17.60388947,66.93377686,28.63743782,27.7374382
1.912040472,1.13412571,4.629867077,2.96238184,1.824871302,5.5,2.979742527,121.4402618,0,0,0,0,0,49.75201797,34.86174393,0,29.89242935,0,69.53904724,2.98950839,20.91048813,26.27438545,70.01537323,26.23423958,84.05634308,17.59126091,79.79988098,17.48546219,67.83017731,28.74351501,27.8435154
1.449077725,1.330617189,4.168543816,2.921214104,2.078445911,5.5,2.933459759,121.83255,0,0,0,0,0,50.00107574,34.67922592,0,30.07445145,0,66.08607483,2.989445686,20.68199348,26.36601639,68.36540985,26.32549858,83.66325378,17.30143356,79.82303619,17.19443703,66.95484161,28.81924248,27.91924286
1.002452493,1.487997532,3.669152498,2.736562014,2.320577145,5.5,2.677433014,121.9397736,0,0,0,0,0,50.18539047,34.41154099,0,29.8909359,0,63.99234009,2.98942852,20.61949158,26.46778297,71.34298706,26.4269886,83.40377045,17.30586624,80.28141785,17.20007706,67.54956055,28.91197205,28.01197243
0.853517354,1.803310394,3.289973021,2.498925924,2.639830828,5.5,2.673429489,98.86254883,98.88221741,0,0,0,0,50.28882217,35.17790985,0,30.14090157,0,79.70587158,2.97411871,33.57960129,27.29092216,69.96549988,27.24997139,84.02371979,19.0054245,80.66953278,18.89799118,68.44384003,29.81998062,28.9199791
0.734372199,2.023639441,3.090109587,2.498122215,2.866675615,5.5,2.801440477,98.73039246,98.75002289,0,35.65388489,0,0,49.86703491,34.64953613,0,29.79138756,0,83.42918396,2.974182844,33.65110779,26.40812111,87.37464142,26.4778347,84.07675171,19.24477386,81.81600189,19.13963699,69.80658722,29.38268661,28.482687
0.636067033,2.000503778,3.536264896,2.562847853,3.264527321,5.5,3.188129425,98.58168793,98.60127258,0,33.99587631,0,0,50.12413025,34.4219017,0,29.28946495,0,83.89657593,2.974254847,33.73153305,26.41431808,90.20674133,26.4743576,83.57138824,19.44703102,82.40284729,19.34514999,71.58986664,29.3673687,28.46736908
0.561701059,1.997044325,4.060387135,2.444066286,3.705763578,5.5,3.841293812,98.78529358,98.80493927,0,34.42995453,0,0,48.70151138,33.47712708,0,28.51630592,0,82.97642517,2.97415638,33.62140656,26.41971779,89.48707581,26.48427391,86.32601166,19.73207664,84.25805664,19.63512039,74.23670197,29.35902023,28.45902061
0.574707329,2.009019375,4.547327042,3.004992008,3.767595291,5.474872112,4.684720993,96.78366089,96.80271149,0,33.63505554,0,0,48.70767593,0,0,0,0,92.73384857,2.975117683,34.70053101,26.54190063,90.92855835,26.60207367,86.41355133,29.01149178,64.04885101,29.01149178,59.50808716,29.53059769,28.63059807
0.830297649,2.122764349,5.065764427,3.493666649,3.229912758,5.165202618,3.271636009,96.44322205,96.46218109,0,32.5242157,0,0,47.84298706,0,0,0,0,93.51577759,2.97527957,34.88327408,26.73577118,92.90686798,26.79124641,88.20078278,29.27624702,63.94972229,29.27624702,59.71220016,29.70321465,28.80321503
1.099613786,2.40380311,5.234348297,4.218203068,2.782589674,4.888496876,2.278591633,97.00388336,97.02300262,0,0,0,0,47.77328873,0,0,31.73285294,0,82.42953491,2.975012779,34.58218765,28.14770889,76.71412659,28.11046982,89.64506531,26.41189575,63.71197128,26.29376984,70.54225922,30.67596626,29.77596664
0.23349114,0.6702183,0.7375902,0.73182786,0.62022746,0.6201823,0.49300322,0.8303649,0.9954855,-0.005946901,0.93914557,-0.021228367,0.00220048,0.9640818,0.82989675,0.073937275,0.92312104,0.00689914,0.8615705,0.12471409,0.30071202,0.6391157,0.90668654,0.6927727,0.56895405,0.10825582,0.6646212,0.08359386,0.5876676,0.046726406,0.6658818
0.27791327,0.5345997,0.11471126,0.6173316,0.37168595,0.79965705,0.4288663,0.6386212,0.9226511,-0.002485714,0.9205967,-0.02035791,0.037047405,0.9647499,0.7453011,0.04189415,0.81198007,-0.008148231,0.6263859,0.4984998,0.30396155,0.5613922,0.7598795,0.5693843,0.454784,0.12488118,0.5816207,0.11383614,0.35243082,0.03422544,0.61158323
0.22450481,0.31120792,0.80493283,0.63576,0.6605749,0.57648593,0.3510931,0.66004086,0.984702,0.007707737,0.7576163,0.000124118,-0.00962393,0.64596397,0.6680668,-0.000167383,0.8200429,-0.024793334,0.8431305,0.0786968,0.26166242,0.49314713,0.8578933,0.50802237,0.41391784,0.07510693,0.5264351,0.084491566,0.4442888,-0.014276139,0.42100307
0.019074082,0.36492735,0.39364666,0.5906757,0.8658836,0.9729206,0.6641349,0.7409476,0.9625807,0.03380517,0.9821491,-0.03685341,-0.009614976,0.9606339,0.7428768,0.008498685,0.87707245,0.002462931,0.7005472,0.43599886,0.3080833,0.48915654,0.83231467,0.52689713,0.53254884,0.051753037,0.65193444,0.07086607,0.39861485,-0.022135956,0.4585699
0.35334852,-0.39852056,0.8879994,0.6499131,0.968115,0.9913241,0.5978916,0.8673513,0.99162614,0.053889558,0.9626563,-0.06769054,0.01287197,0.5976195,0.7521226,-0.037331667,0.9480361,-0.026011333,0.9181245,0.6426644,0.2824655,0.43562263,0.95933276,0.4511106,0.53627956,0.10510953,0.63029665,0.14175142,0.53317094,0.03487658,0.21700054
0.39613527,0.36001545,0.32215062,0.4709037,0.47001073,0.7187358,0.38829628,0.654202,0.94120866,0.010399258,0.90331155,-0.01898212,0.022066034,0.9048515,0.7058562,0.038316708,0.84394634,-0.028255666,0.70673114,0.33408454,0.28628993,0.41253176,0.7586827,0.4917071,0.45180187,0.11676632,0.54319036,0.10982914,0.36021286,0.027875355,0.5268616
-0.020910501,0.62823236,0.19717407,0.6658247,0.7352978,0.8997023,0.6227245,0.72493774,0.9519707,-0.010781071,0.9676043,0.010616588,0.06041659,0.97494155,0.7549745,0.054175105,0.80747396,-0.036565237,0.5780734,0.41223595,0.28856143,0.5516723,0.7854162,0.6271911,0.5503638,0.03170535,0.59251297,0.09560332,0.43174013,-0.012249433,0.59780866
-0.16222265,0.35946387,0.16664122,0.58286613,0.7804022,0.9376992,0.56810343,0.67132455,0.874373,0.013743222,0.9452303,-0.030559357,0.021808233,0.9523414,0.68277615,0.011053791,0.809316,0.001856181,0.44575146,0.4475384,0.25091726,0.38938928,0.7506147,0.43864572,0.42120278,0.011488696,0.53982294,0.07188365,0.2937245,-0.029903695,0.42440033
-0.041362394,0.8031914,-0.046555318,0.79515696,0.89005893,0.9969579,0.817951,0.78317773,0.94621426,0.029827457,0.996613,-0.069587484,0.019369235,0.9983512,0.79603845,0.029350689,0.90573364,0.013391212,0.40610322,0.62001634,0.3943663,0.7176302,0.8739404,0.5932858,0.48271725,0.11320635,0.71472514,0.08298828,0.4268668,-0.007834476,0.6700937
0.65560955,-0.3287419,0.8370675,0.60269797,0.8712023,0.9230288,0.38479185,0.79568,0.98463076,0.07084087,0.8445076,0.011428227,0.057536267,0.66750216,0.705147,-0.06704462,0.9194227,-0.08226391,0.9089893,0.5467356,0.37716123,0.40282586,0.9115534,0.39707005,0.47094852,0.16534214,0.7161755,0.20725763,0.53266317,0.09863737,0.1287053
0.38905507,0.34039018,0.5598197,0.47724426,0.60723794,0.81982535,0.4372394,0.7768276,0.9807374,0.019703247,0.9540741,-0.02554492,-0.002894095,0.9288535,0.7973919,0.0521501,0.9010736,-0.02819631,0.83798003,0.3496937,0.2855701,0.42137587,0.8246599,0.55527824,0.5223635,0.09369707,0.5806519,0.07914253,0.37004498,-0.016398316,0.483551
0.28453824,0.2554701,0.5683517,0.5137519,0.72017384,0.9218852,0.55853254,0.78681415,0.98453337,0.04732126,0.9771003,-0.012312423,0.006376925,0.9406878,0.77222276,0.021443028,0.9146815,-0.020034648,0.8524308,0.35783547,0.3406539,0.45961463,0.86814994,0.5510555,0.54829466,0.061528932,0.6635552,0.11249896,0.47428542,0.006828477,0.4740011
0.8269311,0.61063164,0.44945827,0.28774342,0.28080013,0.81521887,0.5128471,0.76175356,0.9955702,0.03582916,0.9853746,0.036730736,-0.009853758,0.97772443,0.7341781,-0.0139802,0.931247,-0.036953215,0.8006883,0.30778968,0.40918013,0.57970506,0.8816967,0.58442503,0.5351727,0.1628292,0.63262284,0.14652248,0.48804432,0.06779691,0.56680095
0.10097576,0.5880107,0.60063237,0.65298283,0.7647453,0.85978603,0.5699519,0.8113427,0.99131984,-0.026598886,0.97588,-0.008130781,-0.004008897,0.9611936,0.84128356,0.08189106,0.9021308,-0.033688188,0.8449422,0.21150842,0.3196656,0.55382925,0.8827978,0.6591283,0.54776764,0.11536552,0.6947871,0.14270481,0.5286145,0.006781071,0.59380955
0.46045545,0.097778454,0.7670912,0.5047669,0.76027644,0.91803074,0.66161686,0.8860837,0.9971769,-0.00017716,0.99240565,-0.026605168,-0.02334668,0.9772829,0.8784096,0.034345806,0.9657499,0.08144679,0.92654586,0.38751528,0.45701125,0.5842622,0.9447046,0.6131214,0.61757815,0.084636666,0.71301144,0.124629796,0.5620982,-0.03767645,0.57993406
0.05206262,0.114464775,0.68453336,0.76971537,0.9568632,0.9808011,0.6022538,0.84526455,0.97151756,0.055479437,0.962945,-0.009103161,-0.060723882,0.9312677,0.80613315,0.018514264,0.941133,-0.07984238,0.7819664,0.67685395,0.37068513,0.4764445,0.91571516,0.51811737,0.5558338,0.086182505,0.6875539,0.10204398,0.52623075,-0.013019763,0.39972588
0.2701767,0.024826247,0.925983,0.8172559,0.8285699,0.7431601,0.28929096,0.8321715,0.99211025,0.039847497,0.45413148,0.018182214,0.010424623,0.55797654,0.7390792,0.035053235,0.848348,-0.001509846,0.91407514,0.2655976,0.2758206,0.4924072,0.90332925,0.48857665,0.43662855,0.14740102,0.58447117,-0.002659195,0.42625573,0.056880407,0.27942535
0.28564262,0.68457866,0.17079343,0.72159964,0.45143342,0.9070655,0.61472535,0.73524517,0.91000843,0.02224424,0.9335766,-0.04240728,0.008565752,0.98966,0.77191705,0.02228218,0.6873962,0.07316256,0.67882663,0.5463089,0.3545118,0.64353484,0.7339306,0.64663833,0.5417876,0.10719817,0.6568177,0.07969843,0.4734249,0.009346537,0.582698
0.13952795,0.6772732,-0.003257876,0.536045,0.52961576,0.82500815,0.49090418,0.62080145,0.91047335,0.004484105,0.944537,-0.006761657,0.02065384,0.9673355,0.64327043,0.023440119,0.73641324,0.022049464,0.4402451,0.3132831,0.2872208,0.5563167,0.67484653,0.5613237,0.45308918,0.1020495,0.54817027,0.05493469,0.31018597,0.029823786,0.56093335
-0.12668273,0.5324871,-0.03513648,0.83372396,0.9157869,0.99517345,0.7461161,0.77311164,0.8713624,-0.020962998,0.9860174,-0.052339002,-0.013883919,0.99648386,0.81836456,0.051991314,0.851059,-0.05598872,0.31790656,0.7749386,0.29142645,0.5426139,0.83236766,0.51427937,0.51397264,0.04097142,0.63749284,0.1439784,0.4347767,0.059928656,0.4967683
0.18031992,0.01827235,0.91578585,0.68272734,0.9208789,0.891401,0.45842505,0.8239726,0.9956734,0.05026741,0.90667415,-0.026178831,-0.049435575,0.5853178,0.7099673,-0.005530812,0.9277627,0.007943401,0.915652,0.20643686,0.27027905,0.47981328,0.9351669,0.5098463,0.49322876,0.10499614,0.5417824,0.044348337,0.549151,-0.020698983,0.3420605
0.019427508,0.638566,0.028966485,0.5339887,0.6537959,0.87776124,0.59844154,0.73666304,0.9542014,0.012714664,0.96677655,0.005186957,0.020020759,0.9815289,0.77152,0.039987937,0.82428956,-0.03967571,0.52269155,0.3230992,0.32253665,0.543764,0.7533141,0.5246961,0.5133006,0.07283654,0.5851733,0.08965627,0.33665952,0.020010531,0.5611976
0.15487713,-0.33350122,0.9371793,0.8081843,0.98891515,0.9934021,0.5935907,0.883658,0.9949308,0.0395043,0.9287762,-0.011507349,0.018020136,0.53101265,0.72451097,-0.046612654,0.95545167,-0.06185734,0.91522086,0.71545166,0.3078316,0.54244703,0.97694296,0.41988495,0.5389244,0.13822848,0.5833872,0.08767395,0.5543157,0.046488814,0.060807493
