DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
07/02/14 12,-0.035001706,0.42396995,0.49248505,0.5495771,0.7846083,0.89424086,0.57799536,0.71821684,0.031583406,0.96556735,0.9737873,0.019292297,-0.024316678,0.9596179,0.99943864,0.010857027,0.042889882,-0.013927885,0.034026116,0.90319675,0.98926896,0.6850855,0.99788094,0.003570652,-0.010213812,0.8378272,0.9919736,0.010545366,-0.001300688,0.6173303,0.9988143,0.20568499,0.26126307,0.47897467,0.77541256,0.51074076,0.44729948,-0.001405239,0.5353014,0.036983315,0.40612373,-0.003503511,0.41258603,1
07/02/14 13,0.052932788,0.28952202,0.120162,0.8068686,0.8654076,0.993236,0.6775568,0.7442521,0.045693085,0.6936304,0.9059002,0.046610307,-0.00365171,0.94237894,0.9981451,-0.04785789,0.017855907,-0.033778295,0.053863835,0.99136,0.9992877,0.7953909,0.98862237,0.061435044,0.018963309,0.7891247,0.9975123,-0.02063339,0.060532093,0.45086083,0.9997169,0.863071,0.35038313,0.44758183,0.7888487,0.44343138,0.46271205,0.08342946,0.62838465,0.16062288,0.4427208,-0.004952339,0.33652756,1
07/02/14 14,0.4807694,-0.30071592,0.87179047,0.5895857,0.84137833,0.8591999,0.25121343,0.77868575,0.042543195,0.98288953,0.9119453,0.016019562,-0.032216974,0.75757277,0.9982944,-0.012991398,0.016561272,0.019695863,0.081298634,0.4233808,0.9142239,0.66250753,0.99994725,-0.007565144,-0.029434558,0.8548681,0.9665861,-0.055243198,-0.006586733,0.9017977,0.9861317,0.44867218,0.22410196,0.33636382,0.8808577,0.37855667,0.41982567,0.22936624,0.5838744,0.13053143,0.4583379,0.10442798,0.09136207,1
07/02/14 15,-0.055490356,0.33915064,0.14821395,0.70254105,0.76977277,0.9491076,0.5293414,0.7005781,0.018598482,0.8844139,0.93338495,0.02036601,0.041459654,0.93463105,0.99749196,-0.0417061,0.016945887,0.005670352,0.0752094,0.95746666,0.9956141,0.73966515,0.9944557,0.029615868,-0.042417392,0.83974564,0.99234736,-0.03170003,-0.004257508,0.587676,0.9981081,0.5611224,0.29069316,0.48567775,0.7814345,0.5579969,0.49556258,0.06935762,0.5941195,0.066466615,0.386803,0.014502891,0.49647737,1
07/02/14 16,-0.08647193,0.43949226,0.4481257,0.7814465,0.963913,0.9947766,0.74248576,0.82561064,0.020279123,0.9724428,0.9922987,0.045219686,-0.06728336,0.99392253,0.99999064,-0.002612314,0.13344724,-0.013604322,0.094464585,0.98278046,0.99895525,0.77204657,0.9956986,0.003213605,-0.09555465,0.94081247,0.99960643,-0.06390757,-0.024352536,0.63385624,0.9999595,0.61838716,0.36032474,0.6167367,0.9155891,0.51126295,0.5037667,0.042737003,0.6332661,0.062086605,0.4938421,-0.01677946,0.47265857,1
07/02/14 17,0.06771052,0.7561785,0.020034026,0.60644007,0.8170196,0.9611137,0.7224851,0.74126595,0.02121128,0.9693614,0.9910224,0.002300886,-0.04215059,0.9879985,0.99958086,-0.033397835,0.057978563,0.05831081,0.07505978,0.9924793,0.9998023,0.7757564,0.99889064,0.011331641,-0.039890748,0.873509,0.9986052,-0.04472709,-0.017142208,0.40670094,0.9995689,0.37611902,0.3103833,0.6168454,0.7784197,0.56208414,0.54137653,0.09380117,0.6246993,0.069781914,0.34905016,0.016640693,0.5759199,1
07/02/14 18,0.107974194,0.12469719,0.7125792,0.6625347,0.8476705,0.8795079,0.3703985,0.7004644,0.02634842,0.97022736,0.9423295,-0.019148758,-0.087202065,0.79757285,0.99696124,-0.0131103,0.08834338,-0.015570483,0.059527755,0.69469285,0.9538493,0.68966925,0.99929726,0.006224865,-0.026310438,0.84718263,0.97384113,0.03179572,-0.010658987,0.83059573,0.99795145,0.38986233,0.2247906,0.49829757,0.8637735,0.47615218,0.4690169,0.052677523,0.5747089,0.08298505,0.42614195,-0.027501272,0.36127302,1
07/02/14 19,0.32967138,-0.18341218,0.9486675,0.7349717,0.9679932,0.96227777,0.46064472,0.8734614,0.07154722,0.9956492,0.98007506,0.026859595,-0.06479382,0.8556826,0.99986416,-0.001800428,0.0872697,-0.020629399,0.24769405,0.375261,0.88935024,0.7481158,0.9999862,-0.001852334,-0.072743125,0.92877686,0.9912009,-0.0263201,0.001060809,0.9211044,0.9997846,0.54513836,0.26668462,0.48499277,0.9674159,0.4928556,0.45709822,0.13067782,0.6139747,0.1023544,0.491038,0.06414298,0.103898175,1
07/02/14 20,0.3922238,0.7871574,0.33432645,0.6202936,0.24158488,0.5679313,0.45436484,0.75313044,0.006882141,0.9865897,0.9889069,-0.006302556,-0.010792224,0.96457976,0.9980841,-0.026160607,0.032224376,0.005156187,0.07483017,0.98435825,0.9997084,0.79453015,0.9999714,0.04393072,-0.030924533,0.8683128,0.996011,-0.002894768,0.01387107,0.7473449,0.99755937,0.17704429,0.35281762,0.6515135,0.8386741,0.69201136,0.5060546,0.08712356,0.6159235,0.08267274,0.4537647,0.0635903,0.67470497,1
07/02/14 21,0.35736585,-0.24835335,0.881671,0.6972119,0.9107093,0.9393308,0.43163678,0.8744934,0.08501949,0.99380994,0.9742096,0.012096036,-0.07439785,0.9413717,0.99981153,-0.016385296,0.071593285,-0.038307253,0.052983817,0.8080119,0.9877265,0.82747614,0.9999889,0.05877274,-0.10546824,0.94567555,0.9958216,-0.071984686,-0.046712637,0.94159067,0.9988193,0.4995768,0.31555158,0.42855293,0.9378894,0.45020762,0.5628752,0.17250766,0.7224565,0.14605315,0.51985675,0.038339555,0.32498875,1
07/02/14 22,0.047180604,0.48819882,0.28108686,0.5140229,0.7287112,0.894208,0.5047108,0.6410081,-0.06847349,0.93248445,0.9371864,0.03001128,-0.00293691,0.9422642,0.99776787,-0.07316825,0.02839872,0.054962188,0.020511402,0.92853594,0.9922058,0.6522582,0.9938429,0.001155117,-0.059341162,0.79861933,0.9864758,0.010348306,0.007053795,0.6136705,0.99662155,0.26574898,0.27187493,0.4793352,0.68980646,0.44492683,0.46815768,0.08510879,0.5550967,0.08792881,0.3512209,-0.008446883,0.40287772,1
07/02/14 23,0.29780805,-0.39480424,0.87583214,0.58035624,0.95009637,0.96160376,0.41849744,0.82639754,0.11082835,0.9933228,0.9803614,0.06769505,-0.049138162,0.9302728,0.99992967,-0.030940987,0.10124786,0.06291593,0.16295835,0.6970933,0.9662891,0.6964472,0.999955,-0.013104598,-0.04281905,0.9453255,0.99422336,-0.09531209,-0.102155656,0.9237186,0.99833727,0.58324957,0.28348592,0.35022354,0.9340239,0.43233785,0.5844588,0.109467946,0.6418375,0.14933163,0.49216628,-0.038695663,0.11551993,1
08/02/14 00,0.13288558,0.6531513,0.14500576,0.6921633,0.7782441,0.9552903,0.5537083,0.7688486,0.005421727,0.9252034,0.9640748,0.020011222,0.010232311,0.95956904,0.99767417,-0.010775235,0.028201938,0.05734537,0.051651467,0.9837227,0.99884605,0.7913016,0.99778575,0.018080583,-0.06028017,0.8492385,0.995828,-0.00504588,-0.018576259,0.60905445,0.99932694,0.5840026,0.363711,0.56284964,0.7266504,0.57199216,0.5627121,0.09629989,0.6285589,0.048074365,0.39036527,0.07615127,0.54389614,1
08/02/14 01,0.26500636,0.09812725,0.9128674,0.7388326,0.91964257,0.86811024,0.4408949,0.7458471,0.043547254,0.99211824,0.9771953,0.004733782,-0.06929893,0.7610983,0.99829847,-0.021180537,0.10084447,-0.03410232,0.14545856,0.3590299,0.7923815,0.6708103,0.9998208,-0.03559477,-0.03650714,0.905529,0.9749558,-0.062560745,-0.032868,0.87558925,0.99939513,0.30599648,0.26874217,0.5243554,0.92102927,0.4728132,0.4063755,0.118108526,0.49443,0.07771892,0.5029052,0.002103466,0.2622857,1
08/02/14 02,-0.10149469,0.5129506,0.1356017,0.60817266,0.8100043,0.9589924,0.60853535,0.6044314,0.00330961,0.9001247,0.95112574,0.030038202,0.014921263,0.9657196,0.9992887,-0.005268451,0.054229427,0.061320856,0.07321716,0.95299864,0.9956621,0.6001514,0.98348373,0.027331838,-0.05105586,0.7991081,0.99467796,-0.002760413,0.046760026,0.43392223,0.99847597,0.42460608,0.27386156,0.48676878,0.74296457,0.43201795,0.43403235,0.030251615,0.5953219,0.0648694,0.3432675,0.010155373,0.3997946,1
08/02/14 03,0.18894525,0.79429513,0.07309829,0.6368242,0.58843726,0.9222447,0.6461245,0.7265273,0.024583243,0.93699366,0.9856207,0.029859856,-0.02139031,0.9780234,0.9987318,-0.023588112,0.07263291,0.08684084,0.036725186,0.9887933,0.99972034,0.7661778,0.998969,0.044996217,-0.04442891,0.8029677,0.9972412,-0.024265837,-0.03419959,0.45431954,0.9988988,0.4394978,0.3155453,0.6537936,0.7625155,0.6471366,0.45757294,0.10728227,0.63415015,0.11590419,0.38645166,-0.006225975,0.6576206,1
08/02/14 04,-0.09064948,0.23877695,0.48743764,0.74368286,0.93304193,0.9789003,0.63168997,0.8955105,0.04839046,0.98792565,0.9920524,0.019759418,-0.040756162,0.9862902,0.9999674,0.010048253,0.06550449,-0.041063208,0.03313018,0.9801018,0.99935865,0.87130964,0.99994504,0.016722789,-0.10228078,0.9704374,0.9992748,0.006352455,-0.07394369,0.803241,0.9998425,0.64401966,0.3377429,0.48474497,0.9326767,0.59907174,0.62650234,0.072021015,0.7410272,0.15834188,0.46533987,0.010676968,0.49674246,1
08/02/14 05,0.28923756,0.6236493,0.36663923,0.58427787,0.7341867,0.96234363,0.7124478,0.76576746,-0.015646257,0.98446256,0.9921209,0.03805449,-0.023344615,0.99502987,0.99997425,-0.050042823,0.046902724,0.026612937,0.067757614,0.97860724,0.99945277,0.7720326,0.9993867,0.045417123,-0.06351871,0.8932942,0.9988523,0.053448167,-0.002781168,0.703397,0.9993618,0.28449735,0.31507957,0.6158116,0.8624149,0.5873089,0.6035692,0.064356945,0.684997,0.060653143,0.50547904,-0.01751863,0.5664898,1
08/02/14 06,0.16703176,0.5565294,0.2558359,0.5244348,0.4996663,0.69648623,0.36606383,0.60686946,-0.021934142,0.92055327,0.9208656,0.007950557,-0.021183306,0.87498707,0.9878358,-0.034401115,0.021774257,0.021664627,0.013010796,0.91526824,0.9915363,0.66533905,0.997124,0.036403805,-0.0295538,0.7822079,0.9738696,-0.006114781,0.005850369,0.6438082,0.9895183,0.28257185,0.24972083,0.49752682,0.71866304,0.5352117,0.43195313,0.094107516,0.5526215,0.088782296,0.35456142,-0.000458821,0.5178543,1
08/02/14 07,0.17122877,0.6198187,-0.06361328,0.62379795,0.5432162,0.9459796,0.5961187,0.60820925,0.010012068,0.8317716,0.9387858,0.020860167,-0.021612905,0.9542682,0.99699104,-0.028111001,0.045777064,0.08205516,0.11561747,0.97898644,0.99857575,0.6648892,0.98926884,0.040987138,-0.046262275,0.71576464,0.993957,0.025305638,0.03666689,0.4613532,0.99703026,0.4612421,0.28761172,0.5549513,0.70623976,0.5068683,0.42011335,0.047566827,0.5805359,0.1024947,0.35146698,0.026766222,0.55248964,1
08/02/14 08,0.17697182,-0.08213351,0.74328727,0.6382926,0.87348366,0.93716776,0.32614666,0.76359963,0.06957151,0.9654918,0.9306218,-0.000333038,-0.038394287,0.828859,0.99857295,-0.02412896,0.075145334,-0.03936483,0.08872384,0.587675,0.91616184,0.6731447,0.9989285,0.005125298,-0.08674446,0.8730063,0.98025805,-0.031235589,-0.013978301,0.81988627,0.99709207,0.5270069,0.26553148,0.4061964,0.87754005,0.4185955,0.449069,0.11212929,0.5454086,0.026389474,0.38865328,0.009648419,0.15871349,1
08/02/14 09,0.1618973,0.7002214,0.31260422,0.4647466,0.504816,0.6843675,0.51327693,0.7241342,-0.013333264,0.97330236,0.9789379,0.018422095,-0.016273253,0.95044416,0.99699014,-0.016356219,0.059141945,0.034565203,0.03125808,0.9605742,0.9984593,0.7534706,0.99978596,-0.005135814,-0.029200844,0.82636243,0.9928675,-0.000931027,-0.015627425,0.6989478,0.99686384,0.060783215,0.312965,0.5797843,0.77407384,0.58294934,0.46244034,0.13340291,0.52193,0.09854742,0.3977265,0.031781014,0.64703876,1
08/02/14 10,0.4243625,0.19527568,0.9669627,0.8989643,0.98108274,0.98896986,0.6206965,0.8635347,0.12728988,0.99529314,0.9777396,0.053810704,-0.058536403,0.8048599,0.9997481,0.032166954,0.023485515,0.046182208,0.26833975,0.56669027,0.89450943,0.73158735,0.9999451,0.003697627,-0.11277028,0.83653617,0.9921949,-0.025834072,0.109556414,0.9215352,0.9999856,0.70736426,0.24857111,0.6516236,0.9736329,0.6274221,0.51200086,0.18488432,0.58559495,0.11157427,0.65981853,0.099731535,0.15514915,1
08/02/14 11,-0.12305467,0.50886357,0.21518512,0.6564644,0.80499357,0.92686385,0.540255,0.7030087,-0.033245854,0.93891853,0.9701477,-0.013965026,-0.013067988,0.9669356,0.9992499,-0.03201546,0.007732226,0.022681516,0.07456198,0.9549819,0.9967517,0.7481386,0.9974876,0.03151346,-0.056000702,0.8868858,0.99558693,0.030197397,-0.019488811,0.5847553,0.9985123,0.45471737,0.24527954,0.465086,0.8115384,0.55876,0.5290301,0.046981044,0.6283272,0.09773007,0.3399812,-0.05741659,0.4743759,1
08/02/14 12,0.27899972,0.554794,0.5461489,0.5282439,0.65489584,0.7293616,0.5058632,0.7221031,-0.018897643,0.9805934,0.9756075,0.04755205,-0.07762574,0.95536274,0.9993377,-0.044304658,0.056383558,-0.015625678,0.015773404,0.9131962,0.99476004,0.7411321,0.99966437,0.06515212,-0.003367298,0.86489046,0.9899887,0.005051411,-0.035530716,0.7697112,0.9965564,0.22742662,0.32054323,0.5303707,0.85775197,0.5820314,0.49956566,0.09658742,0.5511217,0.09305981,0.48316455,-0.010079331,0.58125246,1
08/02/14 13,0.08904593,0.5768914,0.16736059,0.6461239,0.77258253,0.932849,0.56984156,0.8022966,0.00831084,0.96727127,0.9864411,0.003280035,0.009542525,0.98271114,0.99954534,0.010233663,0.06688311,0.043780874,0.08127657,0.99034476,0.9997633,0.8592244,0.99983674,0.043531563,-0.058704313,0.92688733,0.99838185,-0.000530022,-0.021702895,0.6166614,0.9989786,0.51806676,0.34062693,0.58762354,0.8564041,0.6246638,0.57695335,0.08597429,0.64556843,0.09939128,0.32647356,0.008325651,0.65462637,1
08/02/14 14,0.049222533,0.73874927,0.014280351,0.655407,0.74071884,0.92893076,0.62934285,0.7331522,0.028990254,0.96010906,0.98638725,-0.012519429,0.002278268,0.98104143,0.99911904,0.034239464,0.019061673,0.04831593,0.09495975,0.9904964,0.9997068,0.78160566,0.9991129,0.03736098,-0.037478097,0.87762636,0.99810934,0.01400486,0.008044538,0.51387477,0.9993548,0.4099031,0.36630392,0.64878887,0.8009447,0.59265274,0.54422325,0.0754889,0.6161207,0.09080264,0.3923611,-0.000594975,0.61759144,1
08/02/14 15,0.33893812,0.55717266,0.45750445,0.49048236,0.5354801,0.55883074,0.3704018,0.595023,-0.003883989,0.97683936,0.97527295,0.006680532,-0.05021984,0.9339458,0.99624056,-0.04448179,0.031961266,0.028122887,0.06057181,0.9143538,0.99409854,0.660309,0.9997019,0.08241307,-0.036260802,0.8429385,0.98486125,0.020981478,-0.02327241,0.7140398,0.9837696,0.16027999,0.29591012,0.5676648,0.7493357,0.5453531,0.499804,0.08214811,0.52724856,0.1128805,0.41440567,-0.026479982,0.5177743,1
08/02/14 16,0.72887295,0.9142065,0.12766239,0.50902736,0.20904234,0.75099814,0.5137516,0.794758,0.03754139,0.9957637,0.9984743,-0.013248829,-0.024920903,0.99281585,0.9997015,-0.023789546,0.07936145,0.048848294,0.048572414,0.9978443,0.99998796,0.80389166,0.99999654,0.032245077,0.005562177,0.9050204,0.9992556,-0.049211193,-0.06913173,0.6522878,0.99803823,0.19375719,0.3439154,0.7922284,0.8595269,0.73881435,0.5900981,0.12624489,0.62300855,0.1399294,0.31452632,0.10624701,0.8040336,1
08/02/14 17,0.08523913,0.4886776,0.764799,0.7350877,0.7573797,0.65950924,0.41332024,0.7464113,0.003141113,0.98100895,0.962213,-0.014093936,-0.048082955,0.75361663,0.978623,-0.033638645,0.039394367,0.009433912,0.024411356,0.8133848,0.9747447,0.7578581,0.999931,0.065351315,-0.02559778,0.8232759,0.9773675,-0.003064312,-0.024448652,0.8342678,0.9986116,0.21210025,0.28655827,0.5116075,0.8491284,0.6074724,0.46457905,0.11635668,0.6207807,0.067836404,0.48435938,0.04182682,0.47812045,1
08/02/14 18,0.177472,0.28073776,0.48850164,0.56678313,0.82792675,0.94603425,0.63434577,0.8264569,0.016941264,0.9798141,0.98715323,0.01951782,-0.018822048,0.98981297,0.99995047,-0.03560364,0.06710481,-0.029043771,0.034025624,0.959614,0.998205,0.834223,0.9997377,0.031932805,-0.0636734,0.9356855,0.9985139,-0.03217766,-0.080382586,0.78148377,0.9991384,0.4046961,0.30184683,0.5194762,0.8770087,0.54593563,0.5575578,0.022884723,0.63614964,0.10944643,0.38533452,-0.040378388,0.59924763,1
08/02/14 19,0.37132105,0.6232132,0.39321473,0.36694315,0.37918097,0.6783611,0.53591835,0.7498501,-0.02212944,0.9825329,0.98431,0.027615467,-0.022299824,0.9786045,0.9994721,-0.008144337,0.006946485,0.041930616,0.05201646,0.98121196,0.99953204,0.7910064,0.9999546,0.047829166,-0.045014028,0.84490895,0.9962196,-0.006479994,-0.029286448,0.7552955,0.99651057,0.16650838,0.29580003,0.546109,0.82555103,0.5951679,0.47693545,0.07045623,0.57768947,0.12922324,0.38707292,0.009445933,0.65845716,1
08/02/14 20,1.283340096,4.746479988,3.648244143,3.806056499,1.804723263,5.5,4.342054844,97.92811584,1,97.94750977,1,0,0,0,0,0,0,0,0,50.61077118,1,35.40038681,1,0,0,30.0916214,1,0,0,64.88032532,1,2.974570036,34.08449554,29.73379135,70.29159546,29.6923542,85.82804871,19.54995537,80.82667542,19.44284821,69.14791107,32.18525314,31.28525352,0
08/02/14 21,1.223882556,4.892485619,3.230368137,3.884035587,2.137404442,5.5,4.268082619,97.77920532,1,97.79855347,1,0,0,0,0,0,0,0,0,51.19886398,1,35.3671608,1,0,0,30.35005188,1,0,0,64.23387909,1,2.974641562,34.16479492,29.84843254,69.13819122,29.80609894,84.76026154,19.52008247,80.85577393,19.41126442,68.27744293,32.30083084,31.40082932,0
08/02/14 22,1.179490805,4.938363552,3.011283875,3.52576685,2.435366154,5.5,3.983739376,99.39060211,1,99.41042328,1,0,0,37.64495468,1,0,0,0,0,50.81721878,1,35.33932495,1,0,0,30.55947495,1,0,0,62.34155273,1,2.973862171,33.29353714,28.74262047,86.11060333,28.82254982,84.54605103,18.66954041,80.05471802,18.55932808,66.73833466,31.64685822,30.74685669,0
08/02/14 23,1.013094664,4.664669514,3.406917572,3.292533398,2.583876848,5.495837688,3.389830351,98.67982483,1,98.69943237,1,0,0,36.58880615,1,0,0,0,0,50.61106873,1,35.16160583,1,0,0,30.52264214,1,0,0,66.08530426,1,2.974207401,33.6784668,28.66531372,87.97014618,28.73930931,84.87472534,19.03173256,80.72554779,18.92176628,67.22247314,31.56754684,30.66754723,0
09/02/14 00,0.913185775,4.445156574,3.855729342,3.264014721,2.828811169,5.5,3.378375053,97.57479858,1,97.59408569,1,0,0,35.06679916,1,0,0,0,0,49.84119415,1,34.32308578,1,0,0,29.5443573,1,0,0,70.65372467,1,2.97473979,34.27496338,28.66829109,90.65325928,28.73471069,86.3875885,19.89730072,83.02167511,19.79377365,71.2434082,31.56025887,30.66025925,0
09/02/14 01,0.920448422,4.299565792,4.37746048,3.622073174,3.39238596,5.5,3.928672791,97.28850555,1,97.30770874,1,0,0,33.78420258,1,0,0,0,0,48.97090912,1,34.02344513,1,0,0,28.92469788,1,0,0,72.43090057,1,2.974876881,34.42910004,28.63214302,92.77399445,28.69274139,88.01069641,20.23766136,83.86162567,20.13811874,73.50582886,31.50356102,30.6035614,0
09/02/14 02,0.953233659,4.195421219,4.947893143,4.223222256,4.008975983,5.5,4.782842159,96.59922791,1,96.6182251,1,0,0,33.50694656,1,0,0,0,0,48.28755188,1,0,0,0,0,29.89739037,1,0,0,77.41680145,1,2.975205421,34.79955673,28.61672592,93.21269226,28.67681694,89.26957703,26.77355003,64.56156921,26.66771889,76.99656677,31.50424767,30.60424805,0
09/02/14 03,1.250658631,4.50459671,5.206167221,4.135367393,3.525558472,5.293583393,4.027141571,93.89481354,1,93.9130249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2564621,1,2.976475716,36.24391174,32.54020309,77.05490112,32.54020309,69.49978638,30.73614693,64.73685455,30.73614693,60.5512085,34.80906677,33.90906906,0
09/02/14 04,1.637951255,5.201900959,5.046659946,3.411082029,3.203237057,5.051630974,3.077541828,93.17398071,1,93.19197845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5063858,1,2.976809263,36.62640381,33.17417145,76.64253998,33.17417145,68.78912354,31.24080276,64.33447266,31.24080276,60.01499939,35.43930435,34.53930283,0
09/02/14 05,2.138949633,5.347616673,4.867465496,3.176092863,2.857944489,5.003528595,2.845591784,89.00182343,1,89.01863098,1,0,0,0,0,0,0,0,0,48.08073807,1,0,0,0,0,32.1759491,1,0,0,0,0,2.978695631,38.81933594,28.4991188,76.31775665,28.46143532,89.43492126,30.6214962,64.07808685,30.50024605,73.14989471,42.3793602,29.86137199,0
09/02/14 06,2.641725302,4.839114666,4.67746973,4.040313244,2.537436008,5.443532944,4.023049355,88.86332703,1,88.88009644,1,0,0,0,0,0,0,0,0,47.93420029,1,0,0,0,0,32.33905411,1,0,0,0,0,2.978757143,38.89149857,28.00103951,75.87540436,27.96356964,89.20536041,30.87390518,63.28959274,30.75151253,72.81995392,42.57018661,29.36232185,0
09/02/14 07,3.163632154,4.533052444,4.470563412,4.160159111,2.097396135,5.441604137,4.693106174,87.22637939,1,87.24268341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979475975,39.74151993,29.53305244,74.65411377,29.53305244,67.72557068,34.9958992,62.74398804,34.9958992,59.62554932,44.075634,30.72305298,0
09/02/14 08,3.750579596,4.533053875,4.204246044,3.15371871,1.633948445,5.138850689,3.307467937,87.78878021,1,87.80525208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979230404,39.45011902,29.53305435,73.29598236,29.53305435,64.57013702,34.97863388,61.5056076,34.97863388,57.58750916,43.84393311,30.72305298,0
09/02/14 09,4.139838219,4.124128342,3.884632826,3.182842016,1.93646729,4.924677372,2.238990545,91.41890717,1,91.43640137,1,0,0,0,0,0,0,0,0,49.55550766,1,35.97137833,1,0,0,31.43072128,1,0,0,0,0,2.97761178,37.55325699,27.16925621,71.93945313,27.12940598,85.33113098,22.99675941,83.27194214,22.8806572,68.12890625,41.04999542,28.54142189,0
09/02/14 10,4.352013588,3.59920764,3.520638466,3.395909786,2.474998474,5.161030293,2.580318213,92.20440674,1,92.22212982,1,0,0,0,0,0,0,0,0,49.71996307,1,36.26818848,1,0,0,31.51365662,1,0,0,0,0,2.977254152,37.13921356,26.63230324,70.33477783,26.59220695,84.47645569,22.60911369,82.3540802,22.49244308,67.45568085,40.6812439,28.00559044,0
09/02/14 11,4.493801594,3.072217703,3.108960867,3.355295658,2.824318886,5.329789162,2.627403259,113.5511627,1,0,0,0,0,0,0,0,0,0,0,49.39286041,1,35.68695831,1,0,0,31.4199028,1,0,0,0,0,2.990735769,25.44890976,26.12920952,70.46483612,26.08959961,84.60345459,21.82215881,82.60102844,21.70613098,66.99149323,38.06446457,27.50026894,0
09/02/14 12,4.308763027,2.375183344,3.130141735,3.376672268,3.218111277,5.443128109,2.492072582,112.6981583,1,0,0,0,0,34.38381195,1,0,0,0,0,47.76975632,1,35.41574097,1,0,0,31.29972458,1,0,0,0,0,2.990864277,25.93304825,22.28693008,85.43184662,22.35257912,83.89363098,22.29885674,83.55335236,22.18364906,67.88018799,38.39754105,24.04437447,0
09/02/14 13,4.210634708,1.506475687,3.516517162,3.438136339,3.701158762,5.5,2.839937449,114.0571823,1,0,0,0,0,33.61065674,1,0,0,0,0,47.65459824,1,35.61089325,1,0,0,31.00646973,1,0,0,0,0,2.990658998,25.1611042,21.52183914,85.94843292,21.58341026,83.33315277,21.61868858,82.53003693,21.50547409,68.19590759,37.75008774,23.2657795,0
09/02/14 14,4.021248817,0.64685607,3.912066936,3.349310875,3.987244129,5.5,2.79835248,113.3918991,1,0,0,0,0,32.95325851,1,0,0,0,0,47.3111763,1,35.41297913,1,0,0,30.72356606,1,0,0,0,0,2.99075985,25.53940201,20.77661896,86.2666626,20.83514023,83.2024231,22.03172302,83.28883362,21.92041206,69.55639648,38.00286484,22.50668716,0
09/02/14 15,3.674627781,0.617997468,4.345443726,3.349857092,3.404067039,5.5,3.141140699,117.783844,1,0,0,0,0,35.49123383,1,0,0,0,0,49.30604172,1,0,0,0,0,31.65261269,1,0,0,95.30431366,1,2.990086079,23.02747345,25.11652374,86.36717224,25.18614388,83.8660202,26.4924469,61.81194687,26.37482262,70.85806274,28.15895081,27.25895119,0
09/02/14 16,3.283383608,0.72054708,4.718525887,3.20562315,2.574285984,5.5,3.491323233,119.1601105,1,0,0,0,0,34.57818985,1,0,0,0,0,49.30578232,1,0,0,0,0,31.76956749,1,0,0,88.92203522,1,2.98987031,22.23335648,25.15942192,87.97685242,25.22390175,83.90422821,25.65516663,61.01333618,25.53673553,69.61378479,28.14467621,27.24467659,0
09/02/14 17,2.858128071,0.765283108,5.138688564,3.116197586,1.748630762,5.5,3.537381172,119.001564,1,0,0,0,0,35.05393982,1,0,0,0,0,49.32012939,1,0,0,0,0,31.88221359,1,0,0,88.94656372,1,2.989895344,22.32500839,25.19204712,87.19891357,25.25917053,83.91207886,25.64107704,58.69814682,25.52186584,69.20552063,28.18536186,27.28536224,0
09/02/14 18,2.395145416,0.90369457,5.090425014,3.058025122,1.60403502,5.5,3.357019901,121.1037216,1,0,0,0,0,0,0,0,0,0,0,49.74139786,1,35.09126282,1,0,0,30.20757675,1,0,0,72.82401276,1,2.989562273,21.10630035,26.15092278,70.49898529,26.11079407,83.95345306,17.71176338,79.52616119,17.60388947,66.93377686,28.63743782,27.7374382,0
09/02/14 19,1.912040472,1.13412571,4.629867077,2.96238184,1.824871302,5.5,2.979742527,121.4402618,1,0,0,0,0,0,0,0,0,0,0,49.75201797,1,34.86174393,1,0,0,29.89242935,1,0,0,69.53904724,1,2.98950839,20.91048813,26.27438545,70.01537323,26.23423958,84.05634308,17.59126091,79.79988098,17.48546219,67.83017731,28.74351501,27.8435154,0
09/02/14 20,1.449077725,1.330617189,4.168543816,2.921214104,2.078445911,5.5,2.933459759,121.83255,1,0,0,0,0,0,0,0,0,0,0,50.00107574,1,34.67922592,1,0,0,30.07445145,1,0,0,66.08607483,1,2.989445686,20.68199348,26.36601639,68.36540985,26.32549858,83.66325378,17.30143356,79.82303619,17.19443703,66.95484161,28.81924248,27.91924286,0
09/02/14 21,1.002452493,1.487997532,3.669152498,2.736562014,2.320577145,5.5,2.677433014,121.9397736,1,0,0,0,0,0,0,0,0,0,0,50.18539047,1,34.41154099,1,0,0,29.8909359,1,0,0,63.99234009,1,2.98942852,20.61949158,26.46778297,71.34298706,26.4269886,83.40377045,17.30586624,80.28141785,17.20007706,67.54956055,28.91197205,28.01197243,0
